Ticker,Year,Total Liabilities,Total Equity,Long-Term Debt,Net Income,Operating Income,Profit Margin,Total Revenue,Debt_to_Equity,Debt_to_Revenue,Debt_Group
GILD,2014,19238000000.0,15426000000.0,11921000000.0,12101000000.0,15265000000.0,49.0,24890000000.0,1.2471152599507325,0.4789473684210526,Medium Debt
ADM,2014,24367000000.0,19575000000.0,5528000000.0,2248000000.0,2756000000.0,3.0,81201000000.0,1.2448020434227332,0.06807797933522987,Medium Debt
MDLZ,2015,34831000000.0,28012000000.0,14557000000.0,7267000000.0,8897000000.0,25.0,29636000000.0,1.243431386548622,0.49119314347415305,Medium Debt
ADM,2015,22242000000.0,17899000000.0,5779000000.0,1849000000.0,1810000000.0,3.0,67702000000.0,1.242639253589586,0.08535936899943872,Medium Debt
MLM,2012,1750381000.0,1410545000.0,1042183000.0,84474000.0,156170000.0,4.0,2031901000.0,1.2409253161012233,0.5129103238789685,Medium Debt
SLG,2012,7966494000.0,6419802000.0,6487938000.0,196405000.0,369081000.0,15.0,1290052000.0,1.2409251874123222,5.029206574618698,Medium Debt
MDLZ,2013,40142000000.0,32373000000.0,14482000000.0,3915000000.0,3971000000.0,11.0,35299000000.0,1.2399839372316437,0.41026657978979575,Medium Debt
TEL,2014,11145000000.0,9007000000.0,3281000000.0,1781000000.0,1805000000.0,15.0,11973000000.0,1.2373709337182193,0.27403324145995156,Medium Debt
EA,2013,2803000000.0,2267000000.0,559000000.0,98000000.0,121000000.0,3.0,3797000000.0,1.2364358182620203,0.14722149065051357,Medium Debt
VTR,2013,10907213000.0,8824281000.0,9364992000.0,454669000.0,612366000.0,18.0,2514595000.0,1.2360455203092466,3.7242546016356513,Medium Debt
XYL,2015,2573000000.0,2084000000.0,1196000000.0,340000000.0,449000000.0,9.0,3653000000.0,1.2346449136276392,0.3274021352313167,Medium Debt
DGX,2012,5121000000.0,4163000000.0,3354000000.0,556000000.0,1201000000.0,8.0,7383000000.0,1.23012250780687,0.45428687525396183,Medium Debt
SYMC,2015,7298000000.0,5935000000.0,1746000000.0,878000000.0,154000000.0,22.0,3956000000.0,1.2296545914069081,0.4413549039433772,Medium Debt
LEG,2013,1708900000.0,1391300000.0,688400000.0,199700000.0,274600000.0,6.0,3477200000.0,1.2282757133616042,0.19797538249165997,Medium Debt
CTAS,2016,2261734000.0,1842659000.0,1050000000.0,693520000.0,781748000.0,14.0,4905458000.0,1.2274294918376107,0.21404729181250762,Medium Debt
HUM,2013,11419000000.0,9316000000.0,3003000000.0,1231000000.0,2061000000.0,3.0,41313000000.0,1.2257406612279949,0.07268898409701546,Medium Debt
BMY,2015,17482000000.0,14266000000.0,6550000000.0,1565000000.0,1890000000.0,9.0,16560000000.0,1.2254310949109772,0.39553140096618356,Medium Debt
CXO,2014,6470992000.0,5280788000.0,3469137000.0,538175000.0,1089745000.0,20.0,2660147000.0,1.2253837874196047,1.3041147726046718,Medium Debt
SWN,2013,4426000000.0,3622000000.0,1950000000.0,704000000.0,1204000000.0,21.0,3371000000.0,1.221976808393153,0.5784633639869475,Medium Debt
SRCL,2013,2137512000.0,1750461000.0,1280663000.0,311372000.0,535619000.0,15.0,2142807000.0,1.221113752320103,0.5976567185005462,Medium Debt
SWN,2012,3701655000.0,3035872000.0,1668273000.0,-707000000.0,-1101000000.0,26.0,2730000000.0,1.2193053593827408,0.611089010989011,Medium Debt
NEM,2015,13832000000.0,11350000000.0,6087000000.0,220000000.0,1163000000.0,3.0,7729000000.0,1.2186784140969162,0.7875533704230819,Medium Debt
FLR,2013,4566863000.0,3756987000.0,496604000.0,667711000.0,1190043000.0,2.0,27351573000.0,1.2155652920811277,0.018156323221337214,Medium Debt
FIS,2014,7963800000.0,6556700000.0,5054600000.0,706900000.0,1270600000.0,11.0,6413800000.0,1.2146049079567465,0.7880819482989804,Medium Debt
EQR,2014,12582158000.0,10368456000.0,10511861000.0,631308000.0,921375000.0,24.0,2614748000.0,1.2135035341809812,4.020219539320807,Medium Debt
ADSK,2015,2690500000.0,2219200000.0,743100000.0,81800000.0,120700000.0,3.0,2512200000.0,1.212373828406633,0.2957965130164796,Medium Debt
EQR,2015,12686960000.0,10470368000.0,10581222000.0,870120000.0,1008820000.0,32.0,2744965000.0,1.211701441630323,3.8547748331945946,Medium Debt
KSU,2013,4064800000.0,3370600000.0,1856900000.0,351400000.0,738600000.0,15.0,2369300000.0,1.2059573963092625,0.7837335922002279,Medium Debt
TSS,2014,2040819000.0,1692762000.0,1405106000.0,329406000.0,431640000.0,13.0,2446877000.0,1.2056148472141979,0.5742446391870126,Medium Debt
TEL,2013,10081000000.0,8380000000.0,2303000000.0,1276000000.0,1385000000.0,11.0,11390000000.0,1.202983293556086,0.2021949078138718,Medium Debt
VLO,2014,24873000000.0,20677000000.0,5780000000.0,3630000000.0,5902000000.0,3.0,130844000000.0,1.202930792668182,0.044174742441380574,Medium Debt
ALB,2013,1957436000.0,1627361000.0,1054310000.0,413171000.0,576675000.0,17.0,2394270000.0,1.2028283828849284,0.44034716218304537,Medium Debt
VAR,2016,2075500000.0,1740500000.0,287500000.0,402300000.0,550800000.0,13.0,3217800000.0,1.1924734271760988,0.08934675865498166,Medium Debt
LYB,2013,14820000000.0,12478000000.0,5776000000.0,3857000000.0,5102000000.0,9.0,44062000000.0,1.1876903349895818,0.1310880123462394,Medium Debt
PH,2013,6802472000.0,5738426000.0,1495960000.0,948427000.0,1374056000.0,7.0,13015704000.0,1.1854247140243683,0.11493500466820696,Medium Debt
XYL,2013,2655000000.0,2241000000.0,1199000000.0,228000000.0,363000000.0,6.0,3837000000.0,1.1847389558232932,0.3124837112327339,Medium Debt
DHI,2013,4797900000.0,4058500000.0,3509000000.0,462700000.0,755900000.0,7.0,6259300000.0,1.182185536528274,0.5606058185420095,Medium Debt
HSIC,2014,3325213000.0,2813594000.0,542776000.0,466077000.0,715142000.0,4.0,10371390000.0,1.1818382467406456,0.05233396873514543,Medium Debt
NBL,2014,12193000000.0,10325000000.0,6068000000.0,1214000000.0,918000000.0,24.0,5115000000.0,1.1809200968523001,1.1863147605083089,Medium Debt
MSFT,2015,94389000000.0,80083000000.0,27808000000.0,12193000000.0,18161000000.0,13.0,93580000000.0,1.178639661351348,0.29715751228895065,Medium Debt
WRK,2015,13720600000.0,11651800000.0,5558200000.0,511800000.0,852500000.0,5.0,11124800000.0,1.1775519662198115,0.4996224651229685,Medium Debt
LYB,2012,13081000000.0,11139000000.0,4304000000.0,2848000000.0,4676000000.0,6.0,45352000000.0,1.174342400574558,0.09490209913565002,Medium Debt
EQR,2013,12327344000.0,10507201000.0,10651254000.0,1830613000.0,512322000.0,77.0,2387702000.0,1.173228150865297,4.460880796682333,Medium Debt
VRTX,2014,1259673000.0,1075006000.0,792935000.0,-738555000.0,-692412000.0,127.0,580415000.0,1.17178229702904,1.3661518051738841,Low Debt
CTAS,2015,2260005000.0,1932455000.0,1300000000.0,430618000.0,696407000.0,10.0,4476886000.0,1.1694994191326578,0.29038041174155427,Low Debt
EL,2013,3843300000.0,3286900000.0,1326000000.0,1019800000.0,1526000000.0,10.0,10181700000.0,1.1692780431409535,0.1302336544977754,Low Debt
ADM,2013,23558000000.0,20156000000.0,5347000000.0,1342000000.0,1871000000.0,1.0,89804000000.0,1.1687834887874577,0.05954077769364394,Low Debt
MUR,2015,6187084000.0,5306728000.0,3040594000.0,-2270833000.0,-3332217000.0,81.0,2787116000.0,1.165894313784313,1.0909463402312642,Low Debt
COG,2012,2484866000.0,2131447000.0,1012000000.0,131730000.0,306186000.0,11.0,1204546000.0,1.1658117701261161,0.8401505629506885,Low Debt
FDX,2014,17793000000.0,15277000000.0,4736000000.0,2324000000.0,3815000000.0,5.0,45567000000.0,1.1646920206846894,0.10393486514363465,Low Debt
EXR,2012,1731670000.0,1491807000.0,1373009000.0,208922000.0,157241000.0,51.0,409396000.0,1.1607868846305185,3.3537430751643886,Low Debt
VMC,2012,4365537000.0,3761062000.0,2526401000.0,-52593000.0,84781000.0,2.0,2567310000.0,1.1607192330251401,0.9840654225629161,Low Debt
VLO,2015,23816000000.0,20527000000.0,7250000000.0,3990000000.0,6358000000.0,5.0,87804000000.0,1.1602279924002534,0.08257027014714592,Low Debt
WAT,2012,1700793000.0,1467357000.0,1045000000.0,461443000.0,511490000.0,25.0,1843641000.0,1.1590860301889725,0.5668131702430137,Low Debt
APA,2014,30015000000.0,25937000000.0,11245000000.0,-5060000000.0,-2708000000.0,40.0,12691000000.0,1.1572271272699233,0.8860609881018044,Low Debt
APH,2013,3308500000.0,2859500000.0,1431400000.0,635700000.0,896800000.0,14.0,4614700000.0,1.1570204581220493,0.31018267709710273,Low Debt
NEM,2012,15877000000.0,13773000000.0,6288000000.0,1802000000.0,3085000000.0,18.0,9964000000.0,1.1527626515646554,0.6310718586912887,Low Debt
HAL,2013,15642000000.0,13581000000.0,7816000000.0,2125000000.0,3138000000.0,7.0,29402000000.0,1.1517561298873427,0.26583225630909463,Low Debt
KIM,2014,5486615000.0,4774785000.0,4595970000.0,424001000.0,310315000.0,43.0,993897000.0,1.1490810580999982,4.62419144036052,Low Debt
TEL,2015,11004000000.0,9585000000.0,3386000000.0,2420000000.0,1749000000.0,20.0,12233000000.0,1.1480438184663537,0.2767922831684787,Low Debt
MMC,2013,9075000000.0,7905000000.0,2955000000.0,1357000000.0,2077000000.0,11.0,12261000000.0,1.1480075901328273,0.24100807438218744,Low Debt
APH,2012,2785504000.0,2429959000.0,1606204000.0,555300000.0,828300000.0,13.0,4292100000.0,1.146317283542644,0.37422334055590506,Low Debt
WY,2013,7782000000.0,6795000000.0,4891000000.0,563000000.0,634000000.0,8.0,7254000000.0,1.1452538631346578,0.6742486903777226,Low Debt
NBL,2013,10458000000.0,9184000000.0,4566000000.0,978000000.0,1656000000.0,20.0,5015000000.0,1.138719512195122,0.9104685942173479,Low Debt
LLTC,2013,1116433000.0,981908000.0,0.0,406925000.0,573154000.0,32.0,1282236000.0,1.1370036704049666,0.0,Low Debt
SBUX,2015,6598300000.0,5818000000.0,2347500000.0,2757400000.0,3601000000.0,14.0,19162700000.0,1.134118253695428,0.12250361379137595,Low Debt
KSU,2015,4426700000.0,3914300000.0,2045000000.0,483500000.0,803800000.0,20.0,2418800000.0,1.1309046317349207,0.8454605589548536,Low Debt
INTU,2015,2636000000.0,2332000000.0,500000000.0,365000000.0,738000000.0,9.0,4192000000.0,1.130360205831904,0.11927480916030535,Low Debt
MAT,2012,3459741000.0,3067044000.0,1100000000.0,776464000.0,1021015000.0,12.0,6420881000.0,1.1280376153716738,0.17131605460372182,Low Debt
DIS,2016,48768000000.0,43265000000.0,16483000000.0,9391000000.0,14202000000.0,17.0,55632000000.0,1.1271928810817058,0.29628631003738853,Low Debt
DGX,2015,5278000000.0,4684000000.0,3492000000.0,709000000.0,1399000000.0,9.0,7493000000.0,1.1268146883005978,0.466034965968237,Low Debt
KSU,2014,4220900000.0,3755500000.0,1826500000.0,502600000.0,809100000.0,20.0,2577100000.0,1.1239249101318067,0.7087423848511893,Low Debt
MRK,2013,55880000000.0,49765000000.0,20539000000.0,4404000000.0,5956000000.0,10.0,44033000000.0,1.1228775243645133,0.46644562033020687,Low Debt
FIS,2013,7379600000.0,6580500000.0,4339800000.0,517700000.0,1062900000.0,9.0,6063400000.0,1.1214345414482183,0.7157370452221525,Low Debt
ETN,2014,17690000000.0,15786000000.0,8024000000.0,1793000000.0,1805000000.0,8.0,22552000000.0,1.1206132015710122,0.3557999290528556,Low Debt
TSS,2015,2065282000.0,1843018000.0,1383634000.0,369041000.0,534107000.0,13.0,2779541000.0,1.1205978454903858,0.49779226138416377,Low Debt
MLM,2013,1721949000.0,1537877000.0,1018518000.0,121337000.0,217988000.0,6.0,2155551000.0,1.1196922770806768,0.4725093491176966,Low Debt
EFX,2014,2460900000.0,2200100000.0,1145700000.0,367400000.0,638200000.0,15.0,2436400000.0,1.11854006636062,0.4702429814480381,Low Debt
ATVI,2013,7390000000.0,6622000000.0,4668000000.0,1010000000.0,1372000000.0,22.0,4583000000.0,1.1159770462096044,1.0185468034038838,Low Debt
SIG,2016,3413700000.0,3060700000.0,1328700000.0,467900000.0,703700000.0,7.0,6550200000.0,1.115333093736727,0.20284876797655033,Low Debt
NDAQ,2015,6252000000.0,5609000000.0,2364000000.0,428000000.0,609000000.0,13.0,3292000000.0,1.1146371902299874,0.7181044957472661,Low Debt
SNI,2013,2339444000.0,2099003000.0,1384488000.0,505070000.0,958476000.0,20.0,2530809000.0,1.1145500983085779,0.5470535311040857,Low Debt
ETN,2013,18628000000.0,16791000000.0,8969000000.0,1861000000.0,2147000000.0,8.0,22046000000.0,1.1094038472991483,0.406831171187517,Low Debt
ADSK,2013,2265200000.0,2043200000.0,745600000.0,247400000.0,305900000.0,11.0,2312200000.0,1.1086530931871574,0.32246345471844995,Low Debt
CHD,2015,2233700000.0,2023200000.0,692800000.0,410400000.0,674200000.0,12.0,3394800000.0,1.1040431000395414,0.20407682337692942,Low Debt
CF,2013,5602000000.0,5076100000.0,3098100000.0,1506300000.0,2411700000.0,28.0,5474700000.0,1.1036031599062273,0.5658940215902242,Low Debt
IVZ,2012,9175600000.0,8316800000.0,1186000000.0,587300000.0,842600000.0,14.0,4050400000.0,1.1032608695652173,0.29281058660873,Low Debt
PSX,2015,25480000000.0,23100000000.0,8843000000.0,4227000000.0,4429000000.0,4.0,98975000000.0,1.103030303030303,0.08934579439252337,Low Debt
PYPL,2015,15122000000.0,13759000000.0,0.0,1228000000.0,1461000000.0,13.0,9248000000.0,1.0990624318627806,0.0,Low Debt
VMC,2013,4321037000.0,3938106000.0,2522243000.0,24382000.0,190404000.0,1.0,2770709000.0,1.0972373521687837,0.9103240361943459,Low Debt
DG,2015,5880009000.0,5377876000.0,2969175000.0,1165080000.0,1940294000.0,6.0,20368562000.0,1.0933701334876447,0.1457724408821791,Low Debt
DVN,2013,22378000000.0,20499000000.0,7956000000.0,-20000000.0,567000000.0,0.0,10397000000.0,1.0916630079516074,0.7652207367509859,Low Debt
MU,2013,9976000000.0,9142000000.0,4452000000.0,1190000000.0,236000000.0,13.0,9073000000.0,1.0912273025596149,0.4906866527058305,Low Debt
VAR,2015,1867100000.0,1711600000.0,337500000.0,411500000.0,549000000.0,13.0,3099100000.0,1.090850666043468,0.10890258462134168,Low Debt
KIM,2013,5031213000.0,4632417000.0,4221401000.0,236281000.0,249466000.0,27.0,861527000.0,1.0860881047625894,4.899905632673149,Low Debt
TMO,2014,22304000000.0,20548100000.0,12351600000.0,1894400000.0,2503000000.0,11.0,16889600000.0,1.0854531562528895,0.7313139446760136,Low Debt
EOG,2015,14032209000.0,12943035000.0,6653685000.0,-4524515000.0,-6686079000.0,52.0,8757428000.0,1.0841513601717063,0.7597761580226523,Low Debt
NDAQ,2014,6278000000.0,5793000000.0,2297000000.0,414000000.0,637000000.0,12.0,3383000000.0,1.0837217331261868,0.6789831510493645,Low Debt
MU,2014,11656000000.0,10760000000.0,4893000000.0,3045000000.0,3087000000.0,19.0,16358000000.0,1.083271375464684,0.299119696784448,Low Debt
LRCX,2016,6377011000.0,5894517000.0,3383581000.0,914049000.0,1074256000.0,16.0,5885893000.0,1.0818547134565903,0.5748628118112239,Low Debt
BIIB,2015,10132000000.0,9372800000.0,6521500000.0,3547000000.0,4891000000.0,33.0,10763800000.0,1.0810003414134517,0.605873390438321,Low Debt
DG,2012,5382352000.0,4985330000.0,2771336000.0,952662000.0,1655276000.0,6.0,16022128000.0,1.079638058062355,0.17296928348094584,Low Debt
AAPL,2014,120292000000.0,111547000000.0,28987000000.0,39510000000.0,52503000000.0,22.0,182795000000.0,1.0783974468161404,0.15857654749856395,Low Debt
ROST,2012,1903698000.0,1766863000.0,150000000.0,786763000.0,1271751000.0,8.0,9721065000.0,1.077445166942768,0.015430408088002704,Low Debt
VAR,2014,1740870000.0,1616420000.0,387500000.0,403700000.0,571200000.0,13.0,3049800000.0,1.0769911285433242,0.1270575119679979,Low Debt
EA,2016,3654000000.0,3396000000.0,991000000.0,1156000000.0,898000000.0,26.0,4396000000.0,1.0759717314487633,0.22543221110100092,Low Debt
TEL,2016,9123000000.0,8485000000.0,3739000000.0,2009000000.0,1902000000.0,16.0,12238000000.0,1.0751915144372421,0.3055237783951626,Low Debt
CHD,2014,2257300000.0,2101900000.0,690000000.0,413900000.0,641200000.0,13.0,3297600000.0,1.0739331081402541,0.20924308588064047,Low Debt
WAT,2015,2209826000.0,2058851000.0,1493027000.0,469053000.0,567451000.0,23.0,2042332000.0,1.0733297358575244,0.7310403009892613,Low Debt
HES,2012,22351000000.0,21090000000.0,7324000000.0,2025000000.0,3066000000.0,17.0,12245000000.0,1.059791370317686,0.598121682319314,Low Debt
EOG,2012,14051814000.0,13284764000.0,5905602000.0,570279000.0,1479797000.0,5.0,11682636000.0,1.0577390761326284,0.5055025252862453,Low Debt
ITW,2013,10257000000.0,9703000000.0,2793000000.0,1679000000.0,2514000000.0,12.0,14135000000.0,1.0570957435844583,0.19759462327555713,Low Debt
ROST,2014,2408160000.0,2279210000.0,395562000.0,924724000.0,1488350000.0,8.0,11041677000.0,1.056576620846697,0.035824449492590664,Low Debt
MHK,2015,5088191000.0,4854173000.0,1196928000.0,615302000.0,837566000.0,8.0,8071563000.0,1.0482096538380483,0.14828949485991746,Low Debt
AME,2015,3409904000.0,3254626000.0,1556045000.0,590859000.0,907716000.0,15.0,3974295000.0,1.0477099365641398,0.3915273023265762,Low Debt
AME,2012,2654905000.0,2535151000.0,1133121000.0,459132000.0,745872000.0,14.0,3334213000.0,1.0472374229385153,0.3398466144784391,Low Debt
KIM,2012,4986074000.0,4765160000.0,4195317000.0,266073000.0,232916000.0,34.0,793373000.0,1.0463602481343754,5.287950308366935,Low Debt
WAT,2014,1980024000.0,1894666000.0,1237463000.0,431620000.0,517908000.0,22.0,1989344000.0,1.0450517399900563,0.6220457598082584,Low Debt
CMI,2015,7728000000.0,7406000000.0,1576000000.0,1399000000.0,2057000000.0,7.0,19110000000.0,1.0434782608695652,0.08246991104133962,Low Debt
HSIC,2012,2720412000.0,2613585000.0,488121000.0,388076000.0,618961000.0,4.0,8939967000.0,1.0408737423883287,0.05459986597265963,Low Debt
ETN,2015,15800000000.0,15186000000.0,7781000000.0,1979000000.0,2342000000.0,9.0,20855000000.0,1.040431976820756,0.37309997602493405,Low Debt
FIS,2012,6908800000.0,6640900000.0,4231600000.0,481100000.0,1076300000.0,8.0,5795800000.0,1.0403409176467044,0.730114910797474,Low Debt
SBUX,2014,5480900000.0,5272000000.0,2048300000.0,2068100000.0,3081100000.0,13.0,16447800000.0,1.0396244309559939,0.12453337224431231,Low Debt
EL,2014,3999400000.0,3854900000.0,1324700000.0,1204100000.0,1827600000.0,11.0,10968800000.0,1.037484759656541,0.12076981985267303,Low Debt
MUR,2013,8913754000.0,8595730000.0,2936563000.0,1123473000.0,1467184000.0,21.0,5312686000.0,1.0369979047736493,0.5527454474064531,Low Debt
DHR,2015,24531900000.0,23690300000.0,12025200000.0,3357400000.0,3469100000.0,16.0,20563100000.0,1.0355250883272902,0.584795094124913,Low Debt
CTAS,2014,2269594000.0,2192858000.0,1300477000.0,374442000.0,602720000.0,9.0,4193844000.0,1.0349936019568982,0.31009188706113056,Low Debt
CMI,2014,8015000000.0,7749000000.0,1577000000.0,1651000000.0,2365000000.0,9.0,19221000000.0,1.034327009936766,0.08204567920503616,Low Debt
NDAQ,2013,6393000000.0,6184000000.0,2589000000.0,385000000.0,577000000.0,12.0,3100000000.0,1.033796895213454,0.8351612903225807,Low Debt
WAT,2013,1819456000.0,1763173000.0,1190000000.0,450003000.0,517343000.0,24.0,1904218000.0,1.0319214280164226,0.6249284483184173,Low Debt
ADSK,2014,2333500000.0,2261500000.0,746400000.0,228800000.0,284800000.0,10.0,2273900000.0,1.031837276144152,0.3282466247416333,Low Debt
EA,2015,3111000000.0,3036000000.0,31000000.0,875000000.0,948000000.0,19.0,4515000000.0,1.024703557312253,0.006866002214839424,Low Debt
ATVI,2014,7409000000.0,7233000000.0,4324000000.0,835000000.0,1183000000.0,19.0,4408000000.0,1.024332918567676,0.9809437386569873,Low Debt
VAR,2013,1754627000.0,1713847000.0,450000000.0,438248000.0,608890000.0,15.0,2942897000.0,1.0237944227226818,0.15291055038623505,Low Debt
HCN,2013,11669374000.0,11414583000.0,10652014000.0,145959000.0,533613000.0,5.0,2847945000.0,1.0223215337783256,3.740245685924412,Low Debt
AMAT,2016,7371000000.0,7217000000.0,3143000000.0,1721000000.0,2152000000.0,16.0,10825000000.0,1.0213385063045586,0.29034642032332564,Low Debt
PKI,2014,2085474000.0,2042102000.0,1045393000.0,157778000.0,210742000.0,7.0,2237219000.0,1.0212388999178297,0.4672734318812776,Low Debt
FCX,2012,17897000000.0,17543000000.0,3525000000.0,3100000000.0,5814000000.0,17.0,18010000000.0,1.0201789887704498,0.1957245974458634,Low Debt
HSIC,2013,2839439000.0,2785197000.0,450233000.0,431554000.0,677054000.0,5.0,9560647000.0,1.0194751035564091,0.04709231498663218,Low Debt
